length,mean_nwidth,stdev_nwidth,mean_ndepth,stdev_ndepth,mean_balanced2,stdev_balanced2,mean_width,stdev_width,mean_depth,stdev_depth,mean_navdepth,stdev_navdepth,mean_avdepth,stdev_avdepth
127,0.99999999999999989,0.0057481984532027734,0.99999999999999989,0.14433756729740646,1.75,1.299038105676658,1.4952346445281117,0.0085949054708516735,24.0,3.4641016151377544,1.0,0.048173906104875666,15.429133858267718,0.7432816457677468
129,1.0,0.0,1.0,0.0,2.25,0.0,1.4571428571428571,0.0,24.0,0.0,1.0,0.0,11.093023255813954,0.0
130,1.0000000000000004,0.0006093258333003085,1.0,0.0,1.6000000000000001,0.37416573867739417,1.4815845584109524,0.00090276774565862107,30.0,0.0,1.0000000000000002,0.038091838273496825,16.623076923076919,0.63320355776174342
131,1.0,0.0,1.0,0.0,2.25,0.0,1.4744525547445255,0.0,28.0,0.0,1.0,0.0,10.824427480916031,0.0
132,1.0,0.0,1.0,0.0,2.25,0.0,1.486988847583643,0.0,23.0,0.0,1.0,0.0,9.7196969696969688,0.0
139,0.99999999999999989,0.0025239356030147819,1.0,0.0,1.6153846153846154,0.39970403251589476,1.4869989165763815,0.0037530895071914952,19.0,0.0,1.0000000000000002,0.064814091815410882,8.6070835639180974,0.55786030437470158
140,1.0,0.011310238400381513,0.99999999999999978,0.20241772098594729,2.1709577323045965,0.20227991677035567,1.4944052930621945,0.016902080131325398,35.611111111111114,7.2083199528884601,0.99999999999999978,0.15197472732278014,17.701984126984126,2.6902542107705938
142,1.0,0.0,1.0,0.0,2.25,0.0,1.4878892733564013,0.0,26.0,0.0,1.0,0.0,16.450704225352112,0.0
144,1.0,0.0,1.0,0.0,2.25,0.0,1.4766666666666666,0.0,21.0,0.0,0.99999999999999989,0.0,11.416666666666668,1.7763568394002505e-15
147,1.0,0.0,1.0,0.0,2.25,0.0,1.5232974910394266,0.0,18.0,0.0,1.0,0.0,8.9047619047619051,0.0
151,1.0,0.0,1.0,0.0,2.25,0.0,1.4885993485342019,0.0,31.0,0.0,1.0,0.0,15.913907284768213,0.0
154,1.0000000000000002,0.00097477796569492238,0.99999999999999978,0.055745238000433059,1.3157894736842106,0.92067661497557385,1.4893158382920095,0.0014517522631275375,27.526315789473685,1.5344610249592896,0.99999999999999978,0.014449814964380798,13.239576213260426,0.19130942648843097
156,1.0,0.0,1.0,0.0,2.25,0.0,1.4725609756097562,0.0,26.0,0.0,1.0,0.0,14.858974358974359,0.0
161,1.0,0.0,1.0,0.0,2.25,0.0,1.9876543209876543,0.0,3.0,0.0,1.0,0.0,3.0,0.0
162,1.0,0.0,1.0,0.0,2.25,0.0,1.9877300613496933,0.0,3.0,0.0,1.0,0.0,3.0,0.0
163,1.0,0.0,1.0,0.0,2.25,0.0,1.9878048780487805,0.0,3.0,0.0,1.0,0.0,3.0,0.0
166,1.0,0.0,1.0,0.0,2.25,0.0,1.9880239520958083,0.0,3.0,0.0,1.0,0.0,3.0,0.0
178,1.0,0.0,1.0,0.0,2.25,0.0,1.988826815642458,0.0,3.0,0.0,1.0,0.0,3.0,0.0
180,0.99999999999999989,0.0,1.0,0.0,2.25,0.0,1.9889502762430942,2.2204460492503131e-16,3.0,0.0,1.0,0.0,3.0,0.0
186,1.0000000000000002,0.0,1.0,0.0,2.25,0.0,1.9893048128342243,2.2204460492503131e-16,3.0,0.0,1.0,0.0,3.0,0.0
189,1.0,0.0,1.0,0.0,2.25,0.0,1.9894736842105263,0.0,3.0,0.0,1.0,0.0,3.0,0.0
191,1.0,0.0,1.0,0.0,2.25,0.0,1.9895833333333333,0.0,3.0,0.0,1.0,0.0,3.0,0.0
205,1.0,0.0,1.0,0.0,2.25,0.0,1.9902912621359223,0.0,3.0,0.0,1.0,0.0,3.0,0.0
210,1.0,0.0,1.0,0.0,2.25,0.0,1.9905213270142179,0.0,3.0,0.0,1.0,0.0,3.0,0.0
218,1.0,0.0,1.0,0.0,2.25,0.0,1.9908675799086757,0.0,3.0,0.0,1.0,0.0,3.0,0.0
232,1.0,0.0,1.0,0.0,2.25,0.0,1.9914163090128756,0.0,3.0,0.0,1.0,0.0,3.0,0.0
291,1.0,0.0,1.0,0.0,2.25,0.0,1.9931506849315068,0.0,3.0,0.0,1.0,0.0,3.0,0.0
298,1.0,0.0,1.0,0.0,2.25,0.0,1.9933110367892977,0.0,3.0,0.0,1.0,0.0,3.0,0.0
336,1.0,0.0,1.0,0.0,2.25,0.0,1.9940652818991098,0.0,3.0,0.0,1.0,0.0,3.0,0.0
